sentiment,message,tweetid
1,RT @bruceanderson: Conservative minded voters (not to be confused w more rabid partisan types) know that ignoring climate change is pilingâ€¦,960824253040902145
1,RT @WakeUp__America: #ICantRespectAnyoneWho thinks climate change is a hoax,835690504847298560
1,"RT @ddlovato: #IVotedBecause I believe in equality, we need comprehensive immigration reform, I am pro-choice and global warming IS real. #Ã¢â‚¬Â¦",795863900541554688
1,That$q$s our Ed. ,611525121229070336
-1,USFreedomArmy: RT USFreedomArmy: Now we know the real reason for the climate change hysteria. Enlist with us at … ,846883200374886400
1,RT @simon_reeve: Our world needs protection!! Sign up to @WWF_UK #EarthHour &amp; show you want action on climate change. ,840031291743563776
1,"RT @AynRandPaulRyan: Other conspiracy theories not about Obama:
❌ Vaccines cause autism
❌ 3 million illegal voters
❌ climate change a ho…",841643000518258690
1,Africa is one of the most vulnerable regions to climate change but only accounts 2.3% of global Co2 emissions.â€¦ ,956842030235377664
1,RT @BuckyIsotope: “I don’t believe in climate change” I say as the ocean laps up against the Rocky Mountains. “It’s a myth” I say as my ski…,847865951529955329
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact ",793379273528651777
0,Evidence of Global Warming - http://t.co/99hQDzN3li http://t.co/qbJ8wVW3zq,602278786231508992
1,RT @Slate: Climate change is now breaking records for how much it$q$s breaking records. ,657064222153641984
-1,RT @PoliticalShort: Q: What do you call a socialist &amp; a marxist arguing over the danger of fake concepts such as climate change &amp; islamapho…,665731115991232512
1,"RT @wribbie: Boehner, see what happens to your mountain when you and your buds obstruct in Congress and deny global warming? It ain$q$t prett…",638529023816019968
1,Birds are victims of lethal dehydration from climate change ,840865971329986560
0,"RT @DagomarDegroot: '“As to climate change, I think the president was fairly straightforward: We’re not spending money on that anymore.' ht…",842740398451806209
0,"RT @peterbakernyt: Message on climate change? “We’re not spending money on that anymore,” Mulvaney says. 'We consider that a waste.'",842460347554451457
1,More needs to be done to tackle climate change now #climatechange @TurnbullMalcolm @JayWeatherill ,951979682836156421
-1,"RT @SteveSGoddard: Thanks to unprecedented climate change, sea level at La Jolla, California is the same as it was in 1871… ",839799980248358913
1,"but it$q$s okay, because climate change isn$q$t real ",764866762752024576
1,The sea floor is sinking under the weight of climate change ,954625951685578752
1,RT @JustDaliaAdel: .@EPAScottPruitt doesn't think CO2 drives climate change? Let's send him a copy of 'Global Warming for Dummies': ,840307578894721025
-1,RT @HealthRanger: NOAA got caught faking global warming temperature data… so where is the apology? ,832706069684166657
1,"The Great Barrier Reef is damaged and dying, and stopping global warming is now the only way to save it… ",842222682984833024
-1,"More global warming.
",956643082799403011
1,Should We Prepare for Climate Change? ,786639609732083712
2,RT @pablorodas: #CLIMATEchange #p2 RT CDC’s canceled climate change conference is back on — thanks to Al Gore…,825354947776626689
-1,RT @SocksMcSelfie: @cathmckenna We will tax our way out of this climate change. My hand in your wallets and the carbon tax will put an endâ€¦,959818598918303746
1,RT @BMHayward: TVNZ never once raised climate change in NZ election debate when opposition parties called this as a key issue- think about…,911555435919941632
2,RT @Newsweek: A new paper suggests climate change damage could happen before two degrees Celsius warming ,675726232277803008
1,"RT @UN_Spokesperson: .@antonioguterres met Honduras President @JuanOrlandoH &amp; discussed security, climate change, human rights:…",910977195144859649
1,RT @onthemedia: How often have you heard someone say there’s no way to connect a particular storm to climate change? ,841040947286757376
1,Impacts of climate change ,956199125715955712
2,Al Gore’s new climate change movie arrives just in time.: … ’s traveling slide show on… ,807724573366124544
1,"A climate change denier is leading Trump's EPA transition team, along with an oil company lobbyist.",797076379439427584
0,RT @stuckinroutine: tr*mp supporters: how can global warming be real when i not warm:) explain it.:),953541735702986758
2,RT @grist: Al Gore inspired an opera on climate change http://t.co/cANlTHg35W http://t.co/a7mkPS1RB4,606704690269720577
1,"RT @350: We have two options. Either we continue down the path towards climate change, or we #BreakFree from fossil fuels… ",839649101385916416
1,RT @KanishaHendric6: The Effects of Climate Change is Alarming...These Photos Will Tell You Why  ,784755948535451648
1,RT @MarkRuffalo: Getting California to move to 100% renewable energy is low hanging fruit of fighting climate change. If you are ser…,908395975747698689
1,It's fucking November and I'm still in t shirts and track shorts. You can't tell me climate change isn't real.,793552920759246848
1,"RT @ClimateReality: The @UN just turned 70! Thank you, United Nations, for the incredible work you do on climate change #UN70 #COP21 ",658801422775877632
1,"How climate change will impact animal migration, in one map ",768197507746758660
1,RT @350: The Java Sea is rising. The combination of climate change and human development means #Jakarta is sinking faster than any other maâ€¦,961686488718172160
1,RT @MattBinder: Leonardo DiCaprio waited all these years to say $q$we need to stop climate change now$q$ and now it$q$s probably too late. thanks…,704447413679853568
1,RT @nowthisnews: Plant life is beginning to thrive in Antarctica thanks to climate change ,867252616769658880
0,"RT @BillClintonTHOF: Hillary uses Private Jet to attend Bills birthday party 20 miles away. Global warming, what difference does it make? h…",768121391187005440
1,"RT @AssaadRazzouk: In the new new world, China lectures the United States about climate change and the importance of cooperation betweÃ¢â‚¬Â¦",797786650692780032
0,CHANGE CLIMATE CHANGE!,727031002623696896
1,"RT @chuck_gopal: In a world dominated by Trump, Brexit, ISIS, hatred, global warming, it's heartening when things like this happen. ",820709578895605760
0,"wow, 64 degrees in November?! this is global warming at its finest",793457928367775744
2,"Trump team at Davos: We don't want trade war w/ China, just better deal;. Pres.Trump Keep promise on illegals, no climate change, Obama care",821510324519960577
0,RT @jay_zimmer: Icebergs for global warming ,793965545213132800
1,"RT @Davos: Mark Carney, Gov, @bankofengland agrees climate change is a huge risk to business. â€˜We need a market in the transition to a loweâ€¦",955394206981386240
1,RT @ClimateDesk: Harvey and Irma aren't natural disasters. They're climate change disasters. ,907630771715936256
2,RT @kylegriffin1: Trump admin denies endangered species protections to Pacific walrus as it faces extinction from climate change. ,919659839210471424
1,"The concept of “value” is shifting beyond monetary returns..towards..legacy, climate change and sustainable choice' ",840832633772867584
1,@SiyaNyulu Don't people realize being so wasteful is contributing to global warming?,955923154844631040
1,RT @WajahatAli: Wow. Let's have Ivanka cry for every relevant humanitarian cause that Trump will bulldoze. First up: climate change…,851816373663801348
2,RT @DhakaTribune: #Trump's win #boon for climate change #sceptics? ,796685378535075841
2,"RT @Reuters_Health: Climate change health risk is a $q$medical emergency$q$, experts warn http://t.co/abpopEqEdP",613127994652102660
1,"I think we're going to find, with climate change and everything else.. things like global warming and goodness knows what else and the...",817162305536479234
1,"RT @AnjaHuffstutler: I just found out someone I followed is a climate change denier. And apparently a Trump supporter. 

See, trans people…",808878962130780161
2,"RT @latimes: Fires, droughts and hurricanes: What's the link between climate change and natural disasters?…",907039120014295040
1,"There is dire need of adaptation &amp; mitigation-can help to reduce the risks of climate change to nature &amp; society #ClimateCounts
#COP22",797771245911687168
1,RT @Patrick_J_Egan: The geography of climate change politics: the top 10 carbon-emitting states all went for Trump in 2016; the bottom 10 aâ€¦,956332642571468801
1,RT @JustinHGillis: Ever heard of 'peatlands?' Profoundly important to learn if you care about climate change: ,819596897858048004
1,"Climate change visualized  
",737025950551035904
1,RT @YEARSofLIVING: SUBMISSIONS WANTED: Do you live in Central #Florida and care about climate change? ,951515262720888834
-1,RT @SteveSGoddard: Why do people believe in global warming? Because they have had propaganda shoved down their throats for 30 years. Nothin…,895828949195866112
2,RT @StanfordEnergy: Scientists @Stanford sign letter rebuking @EPA's Scott #Pruitt on #climate change: ,841885313974845440
1,"25 years ago people could be excused for not knowing much about climate change. Today, we have no excuse'. -Desmonâ€¦ ",956891463794745345
1,"RT @NiceTrumpTweets: I don't deny climate change exists, I just don't want to think about a world where sunshine and rainbows don't exist!…",813487916769038337
2,RT @guardian: An Inconvenient Sequel: Truth to Power review – another climate change lesson from Al Gore ,899179316734545920
1,"RT @JoyAnnReid: @nytimes @robreiner Urban communities who have now been told their country will no longer fight climate change, and…",882274655947640836
